Depth (ft),Cone resistance (tsf),Sleeve friction (tsf),Pore pressure u2 (psi)
8.98950131233596,2.52902835294124,0.0158596467764416,0
9.02230971128609,2.52902835294124,0.0153621381272743,0
9.05511811023622,2.52902835294124,0.014864629478107,0
9.08792650918635,2.52902835294124,0.0143671208289397,0
9.12073490813648,2.52902835294124,0.0138696121797724,0
9.15354330708661,2.52902835294124,0.0133721035306052,0
9.18635170603675,2.53285715676067,0.0128745948814379,0
9.21916010498688,2.54411691576589,0.0123770862322706,0
9.25196850393701,2.55537667477112,0.0118795775831033,0
9.28477690288714,2.56663643377635,0.011382068933936,0
9.31758530183727,2.57789619278158,0.0108845602847687,0
9.3503937007874,2.58915595178681,0.0108367734914712,0
9.38320209973753,2.60041571079204,0.0109362752213044,0
9.41601049868766,2.61167546979726,0.0110357769511377,0
9.44881889763779,2.62293522880249,0.0111352786809709,0
9.48162729658793,2.63419498780772,0.0112347804108042,0
9.51443569553806,2.64545474681295,0.0113342821406374,0
9.54724409448819,2.65671450581818,0.0114337838704707,0
9.58005249343832,2.66797426482341,0.0115332856003039,0
9.61286089238845,2.67923402382864,0.0116327873301371,0
9.64566929133858,2.69049378283386,0.0117322890599704,0
9.67847769028871,2.70175354183909,0.0118317907898036,0
9.71128608923884,2.71301330084432,0.0119312925196369,0
9.74409448818898,2.72427305984955,0.0120307942494701,0
9.77690288713911,2.73553281885478,0.0121302959793034,0
9.80971128608924,2.74679257786001,0.0122088894104165,0
9.84251968503937,2.75805233686523,0.0122088894104165,0
9.8753280839895,2.76931209587046,0.0122088894104165,0
9.90813648293963,2.78057185487569,0.0122088894104165,0
9.94094488188976,2.79183161388092,0.0122088894104165,0
9.97375328083989,2.80309137288615,0.0122088894104165,0
10.00656167979,2.81435113189138,0.0122088894104165,0
10.0393700787402,2.82561089089661,0.0122088894104165,0
10.0721784776903,2.83687064990184,0.0122088894104165,0
10.1049868766404,2.84813040890706,0.0122088894104165,0
10.1377952755906,2.85939016791229,0.0122088894104165,0
10.1706036745407,2.85633647236946,0.0122088894104165,0
10.2034120734908,2.84829378736573,0.0122088894104165,0
10.2362204724409,2.84025110236199,0.0122088894104165,0
10.2690288713911,2.83220841735826,0.0122088894104165,0
10.3018372703412,2.82416573235452,0.0121425247257878,0
10.3346456692913,2.81612304735079,0.0120430229959545,0
10.3674540682415,2.80808036234705,0.0119435212661213,0
10.4002624671916,2.80003767734332,0.011844019536288,0
10.4330708661417,2.79199499233959,0.0117445178064548,0
10.4658792650919,2.78395230733585,0.0116450160766216,0
10.498687664042,2.77590962233212,0.0115455143467883,0
10.5314960629921,2.76786693732838,0.0114460126169551,0
10.5643044619423,2.75982425232465,0.0113465108871218,0
10.5971128608924,2.75178156732091,0.0112470091572886,0
10.6299212598425,2.74373888231718,0.0111475074274554,0
10.6627296587926,2.73569619731345,0.0110480056976221,0
10.6955380577428,2.72765351230971,0.0109485039677889,0
10.7283464566929,2.71961082730598,0.0108490022379556,0
10.761154855643,2.71156814230224,0.0107987778709383,0
10.7939632545932,2.70352545729851,0.0110972830604384,0
10.8267716535433,2.69548277229477,0.0113957882499386,0
10.8595800524934,2.68744008729104,0.0116942934394387,0
10.8923884514436,2.67939740228731,0.0119927986289389,0
10.9251968503937,2.67135471728357,0.0122913038184391,0
10.9580052493438,2.66331203227984,0.0125898090079392,0
10.990813648294,2.6552693472761,0.0128883141974394,0
11.0236220472441,2.64722666227237,0.0131868193869395,0
11.0564304461942,2.63918397726863,0.0134853245764397,0
11.0892388451444,2.6311412922649,0.0137838297659398,0
11.1220472440945,2.62309860726116,0.01408233495544,0
11.1548556430446,2.61505592225743,0.0143808401449401,0
11.1876640419948,2.6070132372537,0.0146793453344403,0
11.2204724409449,2.59897055224996,0.0149778505239404,0
11.253280839895,2.59092786724623,0.0151773116106765,0
11.2860892388451,2.58288518224249,0.0153052424061768,0
11.3188976377953,2.57484249723876,0.0154331732016771,0
11.3517060367454,2.56679981223502,0.0155611039971775,0
11.3845144356955,2.55875712723129,0.0156890347926778,0
11.4173228346457,2.55071444222756,0.0158169655881781,0
11.4501312335958,2.54267175722382,0.0159448963836784,0
11.4829396325459,2.53462907222009,0.0160728271791787,0
11.5157480314961,2.52902835294124,0.016200757974679,0
11.5485564304462,2.52902835294124,0.0163286887701794,0
11.5813648293963,2.52902835294124,0.0164566195656797,0
11.6141732283465,2.52902835294124,0.01658455036118,0
11.6469816272966,2.52902835294124,0.0167124811566803,0
11.6797900262467,2.52902835294124,0.0168404119521806,0
11.7125984251969,2.52902835294124,0.016948821346549,0
11.745406824147,2.52902835294124,0.0165560513603643,0
11.7782152230971,2.52902835294124,0.0161632813741797,0
11.8110236220472,2.52902835294124,0.0157705113879951,0
11.8438320209974,2.52902835294124,0.0153777414018104,0
11.8766404199475,2.52902835294124,0.0149849714156258,0
11.9094488188976,2.52902835294124,0.0145922014294411,0
